,audio_filepath,start,end,text,pronunciation
644,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2444.44,2448.8,ουτο πόνο ια,uto pono ia
645,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2453.319,2457.64,συρο να πά,siro na pa
646,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2466.079,2471.72,γέννησε αρσενικό η καταιγίδα ε χαρά η,jenise arseniko i katejitha epsilon chara ita
647,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2469.56,2473.96,μικρή η μαρίνα έτρεχε σε όλο το σπίτι,mikri i marina etreçe se olo to spiti
648,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2471.72,2473.96,τζαί το,dze to
649,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2475.92,2479.64,φώναζε πού,fonaze pu
650,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2480.319,2486.359,πας αχιλλέα κάτι σε ρώτησα πού πας,pas açilea kati se rotisa pu pas
651,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2491.079,2496.8,έννα φύγω ευρυδικη εν μπορώ άλλο να,ena figho evrithici en boro alo na
652,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2493.8,2496.8,κρύβομαι το μισό,krivome to miso
653,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2498.0,2504.24,αυτό εν μ αρέσει να συμ παιδεύω αλλά,afto en mi aresi na sim pethevo ala
654,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2501.24,2507.24,εν μπορώ άλλο πνίγομαι εδώ,en boro alo pnighome etho
655,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2504.24,2507.24,μέσα,mesa
656,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2508.96,2515.56,ευρετική είμαι ερωτευμένος με άλλη,evretici ime erotevmenoz me ali
657,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2512.52,2518.16,γυναίκα εν μπορώ άλλο εν μπορώ άλλο,jineka en boro alo en boro alo
658,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2515.56,2520.48,μακριά της θέλω να έξω αυτή τη στιγμή,makria tis thelo na ekso afti ti stighmi
659,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2518.16,2520.48,κοντά,koda
660,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2536.52,2542.0,της εγώ τζαί ο ύπνος έχουμε τσακωθεί εδώ,tis egho dze o ipnos echume tsakothi etho
661,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2539.599,2543.72,τζαί χρόνια τζοιμούμαι λίγο τζαί πετάγαμε,dze chronya dzimume ligho dze petaghame
662,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2542.0,2545.839,σκέφτηκες να το αντιμετωπίσεις με τη,scefticez na to adimetopisiz me ti
663,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2543.72,2548.04,βοήθεια κάποιου ψυχολόγου ξέρω πως μόνο,voithça kapiu psichologhu ksero poz mono
664,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2545.839,2551.559,εγώ μπορώ να βοηθήσω τον εαυτό μου τζαί,egho boro na voɪthiso ton eafto mu dze
665,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2548.04,2554.359,εγώ εν θέλω εν θέλω να ξεχάσω έλα ρε,egho en thelo en thelo na ksechaso ela re
666,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2551.559,2556.48,κοριτσάκι μου τελείωσε τώρα αυτό τίποτα,koritsaci mu teliose tor afto tipota
667,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2554.359,2558.0,εν τελειωσε σήφη τόσα χρόνια κάνουμε,en deʎose sifi tosa chronya kanume
668,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2556.48,2559.48,ότι εν συμβαίνει τίποτα τζαί ότι όλα,oti en simveni tipota dze oti ola
669,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2558.0,2561.16,είναι μια χαρά μεταξύ μας αλλά το,ine mnya chara metaksi mas ala to
670,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2559.48,2563.599,πρόβλημα είναι τζιαμέ κι αυτό έννα το,provlima ine dziame ci afto ena to
671,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2561.16,2566.48,ξεπεράσουμε την τελευταία μας φορά ήταν,kseperasume tin deleftea mas fora itan
672,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2563.599,2568.92,διαφορετικά το ένιωσες τζαί εσύ οπότε,thiaforetika to enyoses dze esi opote
673,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2566.48,2571.079,έκλεισε η δουλειά δίνουμε τα χέρια ναι,eklise i thuʎa thinume ta çeria ne
674,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2568.92,2573.44,έκλεισε απω τζαί εγώ να ετοιμάζω ται τα,eklise apo dze egho na etimazo te ta
675,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2571.079,2576.559,συμβόλαια πάνω απ την τιμή που,simvolea pano ap tin dimi pu
676,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2573.44,2581.16,αγόρασα μου δίνεται είστε σκληρός δια,aghorasa mu thinete iste skliroz thja
677,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2576.559,2585.119,πραγ υτς κύριε χατζή έτσι παίζετε το,pragh its cirie chadzi etsi pezete to
678,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2581.16,2590.359,λιγκρίν ήντα κάνεις εδώ είσαι τελείως,liŋɡrin ida kanis etho ise telios
679,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2585.119,2595.04,πελλός αφού τα παμε αυτά μη μιλάμε τα,pelos afu ta pame afta mi milame ta
680,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2590.359,2598.64,ίδια ο σήφης θέλω τη νομική σου,ithja o sifis thelo ti nomici su
681,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2595.04,2600.68,συμβουλή αν ο άντρας μου με χωρίσει ήντα,simvuli an o adraz mu me chorisi ida
682,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2598.64,2604.16,μπορώ να περιμένω από την περιουσία του,boro na perimeno apo tim beriusia tu
683,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2600.68,2605.88,υπάρχει εψα πολύ μεγάλη γι αυτό σε ρωτάω,iparçi epsa poli meghali ji afto se rotao
684,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2604.16,2608.76,λαόνουμαι τον εαυτό μου λαόνουμαι μη,laonume ton eafto mu laonume mi
685,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2605.88,2611.2,λυγίσουμε να να ξερεις ήντα λόγια μου λέει,lijisume na na kseris ida loja mu lei
686,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2608.76,2613.839,τζαί ήντα κάνει για μένα εν θέλω να ακούσω,dze ida kani ja mena en thelo n akuso
687,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2611.2,2616.52,να τα πεις στην κολλητή σου ήντα εννοείς,na ta pis stiŋ ɡoliti su ida enois
688,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2613.839,2619.48,να αληγείς εν είμαστε για τέτοια σε,n alijis en imaste ja tetia se
689,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2616.52,2621.16,θέλω ντούρα σε διατάζω με διεκδικεί με,thelo dura se thiatazo me thiekthici me
690,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2619.48,2622.839,έναν τρόπο που ο σήφης εν το χει κάνει,enan dropo pu o sifis en do çi kani
691,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2621.16,2625.079,ποτέ πώς να σου το εξηγήσει δε θέλω να,pote poz na su to eksijisi the thelo na
692,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2622.839,2629.04,μου εξηγήσεις φεύγω όι όι να μου,mu eksijisis fevgho oɪ oɪ na mu
693,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2625.079,2629.04,εξηγήσεις για να δω ήντα έννα μου,eksijisiz jana tho ida ena mu
694,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2636.04,2640.079,πεις,pis
695,/kaggle/input/audio-files/Audio_Files/SwAl8mYs_ZU.wav,0.44,7.839,Κάτι υπάρχει πίσω από τον θάνατον του,kati iparçi piso apo ton thanaton du
696,/kaggle/input/audio-files/Audio_Files/SwAl8mYs_ZU.wav,2.96,11.24,γιού μου Κάτι υπάρχει Κάποιοι άλλοι,ju mu kati iparçi kapii ali
697,/kaggle/input/audio-files/Audio_Files/SwAl8mYs_ZU.wav,7.839,14.559,να το πω έτσι μας κυβερνούν Τελείωσε,na to po etsi mas civernun deliose
698,/kaggle/input/audio-files/Audio_Files/SwAl8mYs_ZU.wav,11.24,16.759,Έμποροι ναρκωτικών Μασονία Υπόκοσμος,ebori narkotikon masonia ipokosmos
699,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,2.159,10.16,βαθύ ποτάμι ο,vathi potami omikron
700,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,5.52,13.519,έρωτας με το φιλίνα,erotaz me to filina
701,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,10.16,19.24,τρέμει ψάχνω στα,tremi psachno sta
702,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,13.519,19.24,διάφανα νερά νυχτερινών,thiafana nera nichterinon
703,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,19.48,25.76,ελτ κι από την όχθη,elt ci apo tin ochthi
704,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,23.599,28.96,χύνονται στου,çinode stu
705,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,25.76,31.52,ποταμο τα,potamo ta
706,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,28.96,34.8,βάθη,vathi
707,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,31.52,37.8,κόκκινο κρασί να,kocino krasi na
708,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,34.8,37.8,εψα,epsa
709,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,40.719,46.239,τατά είχαμε μια σχέση πολύ παθιασμένη,tata ichame mnya sçesi poli pathiasmeni
710,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,43.96,49.16,όταν έμαθα ότι ήμουν έγκυος τζαί του τόπα,otan ematha oti imun eŋɡios dze tu topa
711,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,46.239,50.8,του το είπες ναι φυσικά τζαί του το είπα,tu to ipez ne fisika dze tu to ipa
712,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,49.16,52.92,στόχος μας είναι να καταστρέψουμε τη,stochoz mas ine na katastrepsume ti
713,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,50.8,55.0,φετινή σοδα των αθέων όξα θέλουμε την,fetini sotha ton atheon oksa thelume tin
714,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,52.92,58.64,ολική τους καταστροφή ολική καταστροφή,olici tus katastrofi olici katastrofi
715,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,55.0,58.64,εν θέλω να ξανα σηκώσουν ποτέ,en thelo na ksana sikosum bote
716,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,58.92,64.6,κκελλέ,cele
717,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,61.92,66.2,όλη μέρα σε περιμένω μη με πιέζεις,oli mera se perimeno mi me pçezis
718,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,64.6,68.6,φαντάζεσαι να με δουν να μπαίνω,fadazese na me thun na beno
719,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,66.2,70.759,νυχτιάτικα σε ξενοδοχείο εδώ είναι μικρή,nichtiatika se ksenothoçio etho ine mikri
720,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,68.6,72.68,κοινωνία όλοι με ξέρουν μου κρατούσες,cinonia oli me kserun mu kratuses
721,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,70.759,74.68,κρυφό ένα παιδί εδώ τζαί ετ χρόνια τζαί,krifo ena pethi etho dze et chronya dze
722,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,72.68,77.24,ξαφνικά εμφανίζεσαι μπροστά μου απ το,ksafnika emfanizese brosta mu ap to
723,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,74.68,79.88,πουθενά για να ζητήσεις ήντα το ήξερες ότι,puthena jana zitisis ida to ikseres oti
724,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,77.24,82.56,υπάρχει αυτό το παιδί σηφη εγώ εν είχα,iparçi afto to pethi sifi egho en icha
725,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,79.88,84.52,ιδέα είναι εδώ μη κοιτάς έτσι για τον,ithea ine etho mi citas etsi ja ton
726,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,82.56,88.56,αχιλλέα μιλάω πες του να φύγει αμέσως,açilea milao pes tu na fiji amesos
727,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,84.52,94.64,γιατί έννα γίνει φωνισα κάτι ήντα ανακάλυψες,jati ena jini fonisa kati id anakalipses
728,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,88.56,94.64,ο γάμος ακυρώνει νετα το απαγορεύω εγώ,o ghamos acironi neta to apaghorevo egho
729,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,96.24,102.88,ακούς να παραμερίζουν όλοι από τη,akuz na paramerizun oli apo ti
730,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,104.92,112.04,φωθκιά που έννα στέλνει το κορμί μας στο,fothca pu ena stelni to kormi mas sto
731,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,109.32,112.04,πρίμα,prima
732,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,113.6,118.68,ιστα ναι πού είσαι στο αεροδρόμιο φεύγω,ista ne pu ise sto aerothromio fevgho
733,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,116.84,123.119,για αθήνα παράτα την αθήνα τζαί εσύ κωκ,ja athina parata tin athina dze esi kok
734,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,118.68,123.119,έλα αμέσως έσσω της υλικής γρήγορα,el amesos esso tis iliciz ghrighora
735,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,123.479,129.189,γιατί ήντα,jati ida
736,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,129.959,136.28,είπες εν το,ipes en do
737,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,133.2,140.0,κατάλαβα σε μισή ώρα πετάω για,katalava se misi ora petao ja
738,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,136.28,142.8,αθήνα γιατί να έρθω στη βασιλική ήντα,athina jati na ertho sti vasilici ida
739,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,140.0,144.519,συμβαίνει σήφη η βασιλική εννεν μέσα,simveni sifi i vasilici enen mesa
740,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,142.8,146.4,έσσω τζαί η μελίνα άνοιξε πριν από,esso dze i melin anikse prin apo
741,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,144.519,148.84,λίγο σε ένα τύπο ήντα εν καταλαβαίνεις,ligho se ena tipo ida eŋ ɡatalavenis
742,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,146.4,151.04,μαζέψου μηνα έχεις ξεφύγει,mazepsu mina eçis ksefiji
743,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,148.84,153.68,τελείως,telios
744,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,151.04,157.519,ξεκόλλα ρε παιδί μου με τη ζήλια,ksekola re pethi mu me ti ziʎa
745,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,153.68,160.72,σου η μελίνα η μελίνα εννεν τέτοια,su i melina i melina enen detia
746,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,157.519,162.4,συφ άκουσέ με επιμένω ξέρω ήντα λαλώ έλα,sif akuse me epimeno ksero ida lalo ela
747,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,160.72,165.36,κάνε μου τη χάρη σε,kane mu ti chari se
748,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,162.4,168.2,παρακαλώ ήντα έγινε ο μηνάς ήτα στο,parakalo ida ejine o minas ita sto
749,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,165.36,170.76,τηλέφωνο ναι άσεμε με τον ηλίθιο με τάσε,tilefono ne aseme me ton ilithio me tase
750,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,168.2,178.84,πρωίπρωί πάμε,proiproi pame
751,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,178.84,181.84,πάμε,pame
752,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,204.799,210.48,είναι μεγάλη τρελο αυτό που κάνουμε,ine meghali trelo afto pu kanume
753,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,207.519,212.879,χιλ αν σα δει κάποιος ωστός πώς έννα,çil an sa thi kapios ostos pos ena
754,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,210.48,214.68,δικαιολογηθούν εδώ ο τόπος είναι μιτσής,thiceolojithun etho o topos ine mitsis
755,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,212.879,218.4,έχω τζαί προβλήματα με το,echo dze provlimata me to
756,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,214.68,220.879,σίφη ήντα προβλήματα μη χαίρεσαι σε,sifi ida provlimata mi çerese se
757,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,218.4,222.519,παρακαλώ ε εν μπορώ να λυπηθώ,parakalo epsilon en boro na lipitho
758,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,220.879,226.319,κιόλας,colas
759,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,222.519,226.319,κοίταμε μη φοβάσαι,citame mi fovase
760,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,226.519,231.48,τίποτα πώς να μη λαόνουμαι το ξέρεις ότι η,tipota poz na mi laonume to kseris oti ita
761,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,230.08,237.48,δάφνη μας,thafni mas
762,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,231.48,242.519,είδε το ξέρω με πήρε τηλέφωνο ήντα τζαί μου,ithe to ksero me pire tilefono ida dze mu
763,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,237.48,244.92,το λες τώρα εν πρόλαβα πιο πριν κοίτα,to les tora em brolava pço priŋ cita
764,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,242.519,248.04,θέλω να ηρεμήσεις εδώ που ήρθαμε εν,thelo na iremisis etho pu irthame en
765,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,244.92,250.48,πρόκειται να μας βρει κανείς,procite na maz vri kanis
766,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,248.04,253.76,πόσο όμορφη,poso omorfi
767,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,250.48,253.76,είσαι σε,ise se
768,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,262.6,270.28,θέλω νίνα ήντα κάνεις εδώ παρακολουθείς τη,thelo nina ida kanis etho parakoluthis ti
769,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,267.04,272.0,βασιλική ήντα ερώτηση ήταν αυτή δάφνη ξέρω,vasilici ida erotisi itan afti thafni ksero
770,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,270.28,273.72,πολύ καλά ήντα ρωτάω γιατί εν είστε στα,poli kala ida rotao jati en iste sta
771,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,272.0,274.84000000000003,αμπέλια ε στα χωράφια γίνεται χαμός,abeʎa epsilon sta chorafia jinete chamos
772,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,273.72,276.479,είμαστε στην εποχή του τρίγγου,imaste stin epoçi tu triŋɡu
773,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,274.84000000000003,278.12,καιγόμαστε τη δουλειά μου ξέρω να την,ceghomaste ti thuʎa mu ksero na tin
774,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,276.479,279.8,κάνω πάρα πολύ σωστά όσο για το αν,kano para poli sosta oso ja to an
775,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,278.12,281.44,παρακολουθώ τη βασιλική όξα όι είναι κάτι,parakolutho ti vasilici oksa oɪ ine kati
776,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,279.8,283.0,που εν σου πέφτει λόγος είναι προσωπικό,pu en su pefti loghos ine prosopiko
777,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,281.44,285.639,το ζήτημα ναι μου πέφτει τζαί μου,to zitima ne mu pefti dze mu
778,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,283.0,288.4,παραπέτα διότι εγώ ετοιμάζω μία σειρά,parapeta thioti egho etimazo mia sira
779,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,285.639,290.68,εκπομπών όπου η βασιλική έννα είναι,ekpobon opu i vasilici ena ine
780,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,288.4,292.88,μουσική επιμελήτρια τζαί έννα υπάρχει τζαί,musici epimelitria dze ena iparçi dze
781,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,290.68,294.96,ένας καθηγητής που ειδικεύεται στην,enas kathijitis pu ithicevete stin
782,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,292.88,296.68,ιστορία της κρήτης τζαί συμμετέχει τζαί η,istoria tis kritis dze simeteçi dze ita
783,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,294.96,299.039,μελίνα που όπως γνωρίζεις έσιει πάρει,melina pu opoz ghnorizis esji pari
784,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,296.68,301.639,δίπλωμα θεατρολογίας τζαί έχουμε όλοι,thiploma theatrolojias dze echume oli
785,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,299.039,303.52,ραντεβού εδώ τζαί επειδή τον άνθρωπο μας,radevu etho dze epithi ton anthropo mas
786,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,301.639,305.52,τον έσιει στείλει ο δήμαρχος εν θέλω να,ton esji stili o thimarchos en thelo na
787,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,303.52,308.16,γίνω ρεζίλι με τις ζήλια σου ήντα με,jino rezili me tiz ziʎa su ida me
788,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,305.52,308.16,κοιτάς μωρέ,citaz more
789,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,324.319,332.759,έτσι σε ρώτησα κάτι θέλω να το,etsi se rotisa kati thelo na to
790,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,328.639,335.72,ακούσω ναι αισθάνομαι όπως τζαί,akuso ne esthanome opos dze
791,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,332.759,338.759,εσύ αλλά εννεν,esi ala enen
792,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,335.72,340.039,εύκολο έχω τύψεις για το σίφη κ ας μην,efkolo echo tipsiz ja to sifi kap az min
793,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,338.759,344.0,είμαστε καλά,imaste kala
794,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,340.039,347.24,τελευταία δε θέλω να μιλάς για τον άντρα,teleftea the thelo na milaz ja ton adra
795,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,344.0,347.24,σου σε,su se
796,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,353.12,356.4,θέλω εν,thelo en
797,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,356.6,363.479,μπορώ εν νιώθω άνετα ούτε μα τιμη μην,boro en nyotho aneta ute ma timi min
798,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,360.96,367.72,κοιτάς τότε τζείνη τη νύχτα έλα με,citas tote dzini ti nichta ela me
799,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,363.479,367.72,τζείνη τη νύχτα αφού είπαμε ήντα,dzini ti nicht afu ipame ida
800,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,367.96,372.44,συνέβει,sinevi
801,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,369.759,374.0,εντάξει θέλω να ξέρεις ότι εν πρόκειται,edaksi thelo na kseris oti em brocite
802,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,372.44,378.08,να σε πιέσω,na se pçeso
803,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,374.0,381.88,ποτέ λαόνουμαι αχιλλέα λαόνουμαι,pote laonume açilea laonume
804,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,378.08,383.319,πολύ όσο είμαι εγώ εδώ εν θέλω να,poli oso ime egho etho en thelo na
805,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,381.88,386.08,φοβάσαι,fovase
806,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,383.319,388.56,τίποτα εν πρόκειται να σε πειράξει ποτέ,tipota em brocite na se piraksi pote
807,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,386.08,391.56,κανείς εγώ είμαι,kanis egho ime
808,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,388.56,391.56,εδ,eth
809,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,403.639,409.28,ήντα κοκάλωσε παιδάκι μου άντε πήγαινε,ida kokalose pethaci mu ade pijene
